k3,k4,l10,l20,RMSE_theta_1,RMSE_theta_2,MAE_theta_1,MAE_theta_2,MaxAE_theta_1,MaxAE_theta_2
455.8473991602071,395.92909662871085,0.18654990606012153,0.2187478547563022,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
274.72860124887,410.50094758173566,0.16786157406825933,0.22420656549731793,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
212.2038803102486,316.28740346275873,0.1471470415135294,0.21648672523842355,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
455.9116431722515,228.25178291208644,0.18828697263540317,0.29004757109155815,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
242.56336351018308,457.62975640992533,0.20372344218550817,0.22220499446434708,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
418.08239847906833,258.1112533628314,0.1747162571927514,0.2759763101622155,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
265.68354375686937,449.207847283104,0.15199756406327328,0.25310056010518833,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
287.1630260261903,236.78935284486133,0.19311562716763336,0.21173233312101755,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
405.8687766722139,388.46294738464815,0.17635095499511017,0.3020151395858056,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
374.44969666288455,449.5686562388559,0.1747288771836579,0.2297255917998935,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
401.47912911953927,324.24763972683377,0.1754913323427519,0.2688209705211824,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
466.37978173935204,173.2490069954314,0.19806412495418219,0.23212319698425213,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
443.89006348228816,353.23580056714803,0.19040961840663256,0.2825211035273111,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
245.20095297860098,370.7220071350922,0.1538893534719589,0.22841332526986594,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
371.8879825358225,419.23155332785626,0.184941358306842,0.23753684307695597,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
363.5357746660293,184.12027240902185,0.16480484395696313,0.20618568055019038,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
238.97823134475368,193.03640690262492,0.17920058607119244,0.2698507910286291,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
304.3419622582938,295.0772734123632,0.15511881563292498,0.21650167149075136,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
435.3265950861489,224.15908540643352,0.20634352323085906,0.21809026166491702,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
254.16985838471376,351.5332938757935,0.1788446306455769,0.2976474172641974,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
403.71489060767743,312.4498211935773,0.15845728145902657,0.2220963583488979,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
336.743481499673,275.7314261875454,0.1476479068955672,0.234833026446804,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
213.30681405956673,363.9662327638587,0.1721014247933181,0.20635667814593392,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
462.36138148472804,430.60250319586595,0.1852350303720387,0.2349947003822237,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
218.9262790299227,234.06973719305603,0.19649703712246014,0.21344871064682264,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
468.9923632996686,264.82372313802705,0.17020094247843387,0.24135452811469754,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
184.49800101088715,335.6550487680687,0.1908288386756409,0.2725810645537774,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
187.5954855060965,220.762008173153,0.1586745449918457,0.28221749487866815,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
346.9592727082436,315.4977199467993,0.18645800891839345,0.26679861932592663,0.0012074445157198774,0.005062541623154537,0.0009360965607753599,0.004374945387866138,0.005421275903911393,0.018362384578428648
